"ID","Title","Project","State","Month","CreatedDate","BugOrigin","IsProduction"
"1524400","Workflow: Tooltip info has UI issue at multiple places.","Aurigo Plan 2.0","New","Jul-26","28-Jul-2026","","0"
"1524478","Workflow: On double clicking workflow name and opening for few sec on loading it says WF name as Empty","Aurigo Plan 2.0","QA in Progress","Jul-26","28-Jul-2026","","0"
"1524559","Workflow: On viewing usage of a workflow> when there is no option to reset, still we can see the column checkbox option","Aurigo Plan 2.0","QA in Progress","Jul-26","29-Jul-2026","","0"
"1524564","Charter Workflow: Email notifications are not being triggered.","Aurigo Plan 2.0","QA in Progress","Jul-26","29-Jul-2026","","0"
"1524566","Charter Workflow: When a workflow is moved back to the initial stage from a later stage, the notes and labels are not displayed in the workflow history.","Aurigo Plan 2.0","Blocked","Jul-26","29-Jul-2026","","0"
"1524572","Workflow: When user created a new WF with same name which is already deleted invalid error toast is displayed","Aurigo Plan 2.0","Cannot Reproduce","Jul-26","29-Jul-2026","","0"
"1524574","Workflow: When user deletes a WF and immediately tries to publish the WF invalid error message is displayed","Aurigo Plan 2.0","QA in Progress","Jul-26","29-Jul-2026","","0"
"1524754","Workflow: When there is some configuration error user does not have clear visibility in which stage the issue is happening","Aurigo Plan 2.0","QA in Progress","Jul-26","29-Jul-2026","","0"
"1524778","Workflow: When user clicks on drag to plan, then user unaware of weather its selected or not","Aurigo Plan 2.0","Done","Jul-26","29-Jul-2026","","0"
"1524779","Workflow: The workflow button text is not displayed correctly.","Aurigo Plan 2.0","Blocked","Jul-26","29-Jul-2026","","0"
"1524781","Workflow: When user clicks on auto-layout in between a WF configuration, when the corrections are not properly done then the arranged alignment changes completely","Aurigo Plan 2.0","QA in Progress","Jul-26","29-Jul-2026","","0"
"1524814","Scoring Template: Record name doesn't update when the Name field is edited.","Aurigo Plan 2.0","Done","Jul-26","29-Jul-2026","","0"
"1524824","Scoring Template: A 400-status code is returned on save when trying to import scoring template","Aurigo Plan 2.0","Done","Jul-26","29-Jul-2026","","0"
"1524939","Project Scoring: On clicking hand icon after adding the workbook template score is displayed has '-'","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1524951","Project Scoring: Sometimes Carlist page is not completely loaded","Aurigo Plan 2.0","Dev in progress","Jul-26","30-Jul-2026","","0"
"1524952","Scoring Template: Clicking a grid item immediately puts the cell into edit mode, which makes it difficult to select and delete the item.","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1524963","Landing page continuously reloads for non-Administrator roles after login","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525032","Scoring Template: Scoring Item Section Issues","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525033","Scoring Workbook: Score value data is not updated as per the Workbook Value","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525034","Scoring Template: Network error while trying to save a scoring template with workbook data","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525035","Project Scoring:  scoring template can be deleted without any warning, even when it is currently in use by a project.","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525041","Project Scoring: when Scoring template is imported score value is not reflected according to the scoring template","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","","0"
"1525134","Critical severity Vulnerability in pe-ap_2.0_framework_api-develop - Hardcoded JWT signing/encryption keys —Token Forgery / Auth Bypass","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","SRE","0"
"1525137","Critical severity Vulnerability in pe-ap_2.0_framework_api-develop - SQL injection (stacked queries) in tenant onboarding","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525140","High severity Vulnerability in pe-ap_2.0_framework_api-develop - Admin Access Granted by @aurigo.com Email Domain","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525143","High severity Vulnerability in pe-ap_2.0_framework_api-develop - Integration OAuth-Client Management Open to Any Authenticated User","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525144","High severity Vulnerability in pe-ap_2.0_framework_api-develop - SQL Injection via Dynamic ORDER BY","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525145","High severity Vulnerability in pe-ap_2.0_framework_api-develop - SQL Injection via Unescaped IN() in Excel-Import Uniqueness Check","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525167","High severity Vulnerability in pe-ap_2.0_framework_api-develop - Secrets Committed to Git; Full Config Dumped to Container Logs","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525175","High severity Vulnerability in pe-ap_2.0_framework_api-develop - Hardcoded Static AES IV Reused for All Encryptions","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525179","High severity Vulnerability in pe-ap_2.0_framework_api-develop - Unsalted Single-Round SHA-256 Password Hashing","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525180","High severity Vulnerability in pe-ap_2.0_framework_api-develop - CORS Origin Bypass via Suffix Match + AllowCredentials","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","","0"
"1525205","Critical vlnerability - Azure DevOps PAT Token Committed to .npmrc","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","Security","0"
"1525207","Critical vulnerability - Auth Bypass Flag and Live JWT Token in .env.local-example","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","Security","0"
"1525290","Critical vulnerability - Azure Maps Subscription Key Hardcoded in Source and All Environment Files","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","Security","0"
"1525291","High - All 15 Environment Files Committed to Git","Aurigo Plan 2.0","New","Jul-26","30-Jul-2026","Security","0"
"1525293","High - Stored XSS in Discussion Component (6 Sites, No Sanitization","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","Security","0"
"1525294","Workflow: When there is configuration issue>Unable to publish the workflow from the list page getting 400/502 error","Aurigo Plan 2.0","QA in Progress","Jul-26","30-Jul-2026","","0"
"1525299","High -  XSS via innerHTML in ListView Infinite Component","Aurigo Plan 2.0","Done","Jul-26","30-Jul-2026","Security","0"
"1525325","Workflow: App setting date format is not reflected in charters WF list page","Aurigo Plan 2.0","QA in Progress","Jul-26","30-Jul-2026","","0"
"1525449","Project: Unable to save project creation","Aurigo Plan 2.0","Cannot Reproduce","Jul-26","31-Jul-2026","","0"
"1527751","Workflow: when a work is unpublished still can see the published date in the list page column","Aurigo Plan 2.0","QA in Progress","Aug-26","03-Aug-2026","","0"
"1528079","Scoring Template: Black arrow is displayed on the cell in the edit mode","Aurigo Plan 2.0","Done","Aug-26","04-Aug-2026","","0"
"1530394","[Intermittent] Files > “Request failed” displayed after uploading a valid file following an invalid file upload","Aurigo Plan 2.0","Done","Aug-26","10-Aug-2026","","0"
"1531047","Workflow: when user opens the new stage, assigned user cannot be seen 1st time, only on second time opening we can see the user","Aurigo Plan 2.0","QA in Progress","Aug-26","11-Aug-2026","","0"
"1531474","Workflow: Error message needs to be modified looks incorrect[API Failed]","Aurigo Plan 2.0","New","Aug-26","12-Aug-2026","","0"
"1533125","Login Page : Login attempt counter decrements incorrectly after failed login","Aurigo Plan 2.0","New","Aug-26","18-Aug-2026","","0"
"1533127","User Profile > Change Password field issues","Aurigo Plan 2.0","Done","Aug-26","18-Aug-2026","","0"
"1533132","Workflow: When project manager tries to rest the approved WF by Admin getting error on both admin/PM side[Deadlock]","Aurigo Plan 2.0","New","Aug-26","18-Aug-2026","","0"
"1533570","Workflow: getting 401 error on saving a workflow configuration","Aurigo Plan 2.0","New","Aug-26","18-Aug-2026","","0"
"1533878","Compare Financial Model : Comparison data is not displayed","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1533881","Financial Model Status : Search field dropdown shows no results even for valid keyword search","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1533920","Scoring Template: Scoring Workbook is cropped","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1533921","Scoring Template: Scoring Template grid Icons seems to be cropped on hovering","Aurigo Plan 2.0","Reopened","Aug-26","19-Aug-2026","","0"
"1534133","Project Scoring: On Importing the scoring template with long name Scoring Criteria grid gets cropped","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1534189","Snapshot: Clear pending changes need UI refinement","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1534764","Snapshot: When there is changes in project and user is unable to publish, tooltip info to be improved","Aurigo Plan 2.0","Done","Aug-26","19-Aug-2026","","0"
"1534936","Snapshot: Revise>when multiple BE items are selected in cashflow>Apply dates option is not visible when user selected the BE items","Aurigo Plan 2.0","Done","Aug-26","20-Aug-2026","","0"
"1535067","Project Scoring: Project Score gets updated only after saving the imported scoring template","Aurigo Plan 2.0","Done","Aug-26","20-Aug-2026","","0"
"1535272","Snapshot: Sometimes Version name does not display on save, post reload only it shows the name","Aurigo Plan 2.0","Done","Aug-26","20-Aug-2026","","0"
"1535312","Page/Grid shows no data after clearing pending changes","Aurigo Plan 2.0","Done","Aug-26","21-Aug-2026","","0"
"1535353","Financial Model Status : Add Tooltip to View button","Aurigo Plan 2.0","Done","Aug-26","21-Aug-2026","","0"
"1535427","Snapshot: When user switches to plan and Prioritize or any forms then publish scenario button is displayed","Aurigo Plan 2.0","Done","Aug-26","21-Aug-2026","","0"
"1535497","Project funding: On changing existing fund source name 500 error is displayed","Aurigo Plan 2.0","Cannot Reproduce","Aug-26","21-Aug-2026","","0"
"1535836","Financials: when user clicks on financial data is not getting loaded some time user has to reload page only then data comes","Aurigo Plan 2.0","Done","Aug-26","24-Aug-2026","","0"
"1535841","Project Funding: Adding a checkbox to the Project Funding grid would enhance the selection experience.","Aurigo Plan 2.0","Done","Aug-26","24-Aug-2026","","0"
"1535843","Project Funding: Once an extra row is added to the grid to input a fund source, it cannot be deleted","Aurigo Plan 2.0","Done","Aug-26","24-Aug-2026","","0"
"1535845","Project Funding: Fund source Delete issues","Aurigo Plan 2.0","Reopened","Aug-26","24-Aug-2026","","0"
"1536160","Snapshot: UI icon looks odd for open financials model.","Aurigo Plan 2.0","Done","Aug-26","24-Aug-2026","","0"
"1536161","App Setting: All the default values for the newly created tenant are not reflected in the settings page","Aurigo Plan 2.0","Done","Aug-26","24-Aug-2026","","0"
"1536396","Project Funding: An extra space that highlights on hover is visible on the ""Configure Funding Policies"" pop-up.","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536403","Model Level Snapshotting: Model Level Snapshotting pop-up is cropped when more snapshots are present","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536492","Project Funding: Add fund Source icon gets disabled after adding one fund source to newly created project","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536504","Project funding: When exceeding percentage is entered in project funding 500 error is displayed","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536511","Project Funding: With Fixed Amount enabled, the first funds added right after switching to project or attribute level are not converted to a fixed amount","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536640","Fund detailing: overallocated budget should be in red color in bar graph indicator","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536641","Plan> Cashflow: When the ""Group by Fund Source"" filter is applied and ""Add Projects"" is clicked, no projects are displayed in the Project List even though published Projects are present","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536674","Fund Detailing: Page loads twice when switching forms[Project funding & ROI]","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536750","Snapshot: View funding issue>apply the changes and click on save 500 error displayed","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536751","Snapshot: Apply and cancel is not visible to user","Aurigo Plan 2.0","Done","Aug-26","25-Aug-2026","","0"
"1536997","Project Funding: After adding the first fund source to the project, clicking 'Add Fund Source' does not add a new row.","Aurigo Plan 2.0","Done","Aug-26","26-Aug-2026","","0"
"1537043","Snapshot: When compared two changes, instead of unit hashing[#] is displayed","Aurigo Plan 2.0","Done","Aug-26","26-Aug-2026","","0"
"1537068","Snapshot: When user switch to gantt view, project status is having UI issue","Aurigo Plan 2.0","Done","Aug-26","26-Aug-2026","","0"
"1537094","Fund detailing: When budget attribute value is lengthy then in project funding summary truncation is not happening","Aurigo Plan 2.0","Done","Aug-26","26-Aug-2026","","0"
"1537104","Version History > Compare Snapshots : Newer and Older details is incorrect","Aurigo Plan 2.0","QA in Progress","Aug-26","26-Aug-2026","","0"
"1537260","Compare Snapshots / Compare Models : ROI grid doesn't display any records even though it has revisions with data","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537266","Snapshot: Intermittently, an unexpected toast message appears when navigating between different modules and forms","Aurigo Plan 2.0","Done","Aug-26","27-Aug-2026","","0"
"1537267","opentelemetry.exporter.opentelemetryprotocol.1.10.0.nupkg - Medium","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537270","anglesharp.0.17.1.nupkg - Medium","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537271","kubernetesclient.14.0.2.nupkg - Medium","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537273","Charters: When special characters are entered in name and few fields on save 400 error with invalid message is displayed","Aurigo Plan 2.0","QA in Progress","Aug-26","27-Aug-2026","","0"
"1537275","microsoft.aspnetcore.odata.9.0.0.nupkg - High","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537277","automapper.12.0.1.nupkg - High","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537321","react-dev-utils-12.0.1.tgz - High","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537328","ej2-base-29.1.36.tgz & ej2-base-29.2.11.tgz -  Medium","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537333","exceljs-4.4.0.tgz - High","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","Security","0"
"1537462","Projects>ArcGis: when a drawn sketch is saved on the Plan Build, it is discarded and an error toast message is displayed instead.","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537664","ArcGIS: When line layer is deleted in plan user can still see it post save","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537665","ArcGIS: Create a line layer and double click on the line and click save","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537667","ArcGIS: On adding line layer some time 2 lines can be seen purple and green for a single drawn line.","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537669","ArcGIS: Integration sync mode & attribute mapping tooltip info is displayed twice","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537671","ArcGIS: Reset map symbol has issue","Aurigo Plan 2.0","New","Aug-26","27-Aug-2026","","0"
"1537710","[Performance Bug] - Load test reported 409-Conflict error after 30mins of test & Cashflow tab failed to render the data","Aurigo Plan 2.0","Done","Aug-26","27-Aug-2026","","0"
"1537759","ArcGIS: Outbound feature Issue","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537761","ArcGIS: The Sync button intermittently displays an error message.","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537762","ArcGIS: User is able to add duplicate records in the ArcGIS configuration for editable layer bindings","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537903","Project Scoring: When allocating fund sources at the item level, larger numbers get cropped in the fund source cards.","Aurigo Plan 2.0","Done","Aug-26","28-Aug-2026","","0"
"1537911","Snapshot: version history>When the version name is lengthy the UI issue observed","Aurigo Plan 2.0","Done","Aug-26","28-Aug-2026","","0"
"1537912","Snapshot: Version history>excel export is not working","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537950","ArcGIS: feature line added in the Plan Build are only seen in the View mode after clicking the sync with ArcGis","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537987","Plan: Scenario: When there is no planning budget still funding issue validation is displayed","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1537990","Snapshot: in compare option>if user search by any saved name then Pending is still displayed","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1538006","ArcGIS: feature line layer added in the ArcGIS are not synced to the Plan Build even after syncing the changes when the Filter By project toggle is on","Aurigo Plan 2.0","New","Aug-26","28-Aug-2026","","0"
"1464315","Forecast creation allowed for BER without revision items","AurigoMasterworks","New","Apr-26","02-Apr-2026","Product Management","0"
"1464423","[Generic]In BE Forecast Items Ignore Parent Container Dates and Default to Project Dates After Template Merge","AurigoMasterworks","Done","Apr-26","02-Apr-2026","Product Engineering","0"
"1465033","UT bug - Dates of merged container in forecast should not change after approval in the existing forecasts before merge","AurigoMasterworks","Done","Apr-26","06-Apr-2026","Product Engineering","0"
"1466019","[Feature]When Allocation Amount is zero at Form Level user is unable to save the Pop-up.","AurigoMasterworks","Done","Apr-26","07-Apr-2026","Product Engineering","0"
"1466594","Add Resource button state not updating properly in Resource Title Allocation grid","AurigoMasterworks","New","Apr-26","08-Apr-2026","Product Engineering","0"
"1467232","[Generic]Application Error when user tries to Excel Export from User Permissions.","AurigoMasterworks","Done","Apr-26","09-Apr-2026","Product Engineering","0"
"1467286","[Legacy]Deleted Level1 Program Budget is getting replaced after Approval of Level 2 Program.","AurigoMasterworks","Done","Apr-26","09-Apr-2026","Product Engineering","0"
"1467299","[Legacy]: Scroll bar is not coming when the planned projects grid popup has 6-7 records in the Program form","AurigoMasterworks","New","Apr-26","09-Apr-2026","Product Engineering","0"
"1467623","[Legacy]When ""Budget/Forecast Revision Review Required?"" setting is disabled user is unable to approve BER via Program.","AurigoMasterworks","Done","Apr-26","10-Apr-2026","Product Engineering","0"
"1467853","[feature]Discrepancy in BE/BER forecast dates when Phases are synced.","AurigoMasterworks","Done","Apr-26","10-Apr-2026","Product Engineering","0"
"1469068","Engage - Sample campaign public portal not working","AurigoMasterworks","Approved","Apr-26","15-Apr-2026","Product Management","0"
"1469906","Work Order Revision - Verify the validations in New Work Order Revision Item page","AurigoMasterworks","New","Apr-26","16-Apr-2026","Product Engineering","0"
"1470236","[Feature]When ""Restore "" is done on Merged Phase the colour and description are reset back to Budget Estimate Template.","AurigoMasterworks","Done","Apr-26","17-Apr-2026","Product Engineering","0"
"1470270","SCON_Non-Admin, update action is captured for the records updated via Excel in DPR and Item Posting","AurigoMasterworks","New","Apr-26","20-Apr-2026","Product Engineering","0"
"1470290","Attachment Section: Folder structure is not getting displayed to link Documents if permissions are removed for the folder which has child folders","AurigoMasterworks","Done","Apr-26","20-Apr-2026","Product Engineering","0"
"1470315","creation and edit of submittals and transmittals from non-admin user","AurigoMasterworks","Done","Apr-26","20-Apr-2026","Product Engineering","0"
"1470452","[Feature]: The Allocated Amount Value in PFL is not resetting after deleting the contracts","AurigoMasterworks","Done","Apr-26","20-Apr-2026","Product Engineering","0"
"1470678","[Feature]Total Amount Validation:Allows Equal split but rejects Unequal split.","AurigoMasterworks","Done","Apr-26","21-Apr-2026","Product Engineering","0"
"1470928","Planned Projects-Upgrade| Consolidated Product issues.","AurigoMasterworks","New","Apr-26","21-Apr-2026","Solution Engineering","1"
"1471801","[Feature]When User Deletes and add the same phase in same BER issues in Forecast.","AurigoMasterworks","Approved","Apr-26","23-Apr-2026","Product Engineering","0"
"1472060","[Feature]Different Behavior in the Forecast of BER when Phases are Merged and Phases are Modified.","AurigoMasterworks","Approved","Apr-26","23-Apr-2026","Product Engineering","0"
"1472098","Product Bug: Planned Projects-Upgrade: Font of section headers are changing upon selection","AurigoMasterworks","New","Apr-26","23-Apr-2026","Solution Engineering","1"
"1473520","[Feature] User encounters ""Request Failed"" after clicking on Yes/No in logout options for AIS enabled build","AurigoMasterworks","Done","Apr-26","28-Apr-2026","Product Engineering","0"
"1474112","[Feature]Error Message is displayed when ever user tries to Edit the Dirty Flag and save for the First Time.","AurigoMasterworks","New","Apr-26","29-Apr-2026","Product Engineering","0"
"1475393","[Legacy] Project Phases : Wrong error message appears when phase date exceeds project end date","AurigoMasterworks","Done","May-26","04-May-2026","Product Engineering","0"
"1475700","[Product - 26.0] Right-click options (Open in New Tab / New Window, etc.) not visible in 26.0 build (working in 26.1)","AurigoMasterworks","Need More Info","May-26","05-May-2026","Product Engineering","0"
"1475885","verification of edited submittal in submittal package audit log records (update action)","AurigoMasterworks","Approved","May-26","05-May-2026","Product Engineering","0"
"1476407","[Legacy] RFI : Contract ID is displayed instead of Contract Name in Details Report","AurigoMasterworks","Approved","May-26","06-May-2026","Product Engineering","0"
"1476524","[Legacy] Project Fund Transaction: '$' symbol missing in 'Available Amount in Fund Source($)' value in Details Report","AurigoMasterworks","Done","May-26","06-May-2026","Product Engineering","0"
"1477296","[Feature] User sees a warning popup even when no one other than themselves has edited the task","AurigoMasterworks","Done","May-26","08-May-2026","Product Engineering","0"
"1478789","Issue Log and Risk Register - Non Admin user is not able to edit the records which has contract","AurigoMasterworks","Done","May-26","12-May-2026","Solution Engineering","1"
"1479923","Non Admin Login -> Getting application error when trying to login with non admin role, when user session expired or when previous user cookies stored.","AurigoMasterworks","New","May-26","14-May-2026","Demo","0"
"1480263","Data in the form is cleared on uploading multiple files(one by one) in attachment section of forms","AurigoMasterworks","Approved","May-26","15-May-2026","Product Engineering","0"
"1480649","runtime-7.29.2.tgz","AurigoMasterworks","Done","May-26","18-May-2026","Security","0"
"1480652","[Generic]Mail Ids needs to be removed from WebConfig_appSettings.config & WebConfig_appSettings.config_ files.","AurigoMasterworks","Done","May-26","18-May-2026","Product Engineering","0"
"1480890","[Feature] Incorrect timeout message displayed after prolonged user inactivity","AurigoMasterworks","Done","May-26","19-May-2026","Product Engineering","0"
"1480951","Delete is not working for the Documents folder","AurigoMasterworks","Done","May-26","19-May-2026","Product Engineering","0"
"1481364","Newtonsoft.Json.Schema-3.0.15.28029.dll","AurigoMasterworks","New","May-26","20-May-2026","Security","0"
"1481747","Item Posting -> Manually enterted posted date is vanishing after clicking on tab key and  on using up and down key's item posted date is not changing","AurigoMasterworks","New","May-26","21-May-2026","Demo","0"
"1481761","[Legacy]Sorting is not working in MOH Item Pop-up.","AurigoMasterworks","Approved","May-26","21-May-2026","Product Engineering","0"
"1481795","[Feature] User gets Request Failed message when clicked multiple times on 'Yes' for logging out of identity server","AurigoMasterworks","Approved","May-26","21-May-2026","Product Engineering","0"
"1481866","[Legacy] On creating a Copy of Project in Projects module, new copied project is displayed in Projects listpage in Draft stage instead of Planned Projects list page","AurigoMasterworks","Done","May-26","21-May-2026","Product Engineering","0"
"1482500","Program: Getting Data base Error when the workflow action is performed on the second level program","AurigoMasterworks","Done","May-26","22-May-2026","Product Engineering","0"
"1482554","[Legacy] Project Details: On entering large value for Goal/Objective in Strategic Goals/Strategic Objectives and clicking Save & Continue/Exit, Goals/Objectives are getting deleted","AurigoMasterworks","Done","May-26","22-May-2026","Product Engineering","0"
"1482786","Unit Testing Bug : Item Posting Sub item cant import the item with 2 empty sub item description of same parent","AurigoMasterworks","Done","May-26","25-May-2026","Product Engineering","0"
"1482990","Adobe & Docusign: Signed copy is not downloading in the pdf format","AurigoMasterworks","Done","May-26","25-May-2026","Product Engineering","0"
"1484151","Build deployment failed at CONTDWR module - Error: Invalid column name 'SubItemID'","AurigoMasterworks","New","May-26","28-May-2026","Performance","0"
"1484187","[Feature] Item Posting : User is able to change sub item description via excel import","AurigoMasterworks","Done","May-26","28-May-2026","Product Engineering","0"
"1486672","[Feature]Sub Item description is not visible in Pay Estimate Work Done Grid.","AurigoMasterworks","Done","Jun-26","01-Jun-2026","Product Engineering","0"
"1486919","[Feature]Marking a Subitem as IsComplete Incorrectly Completes All Subitems and Removes Other Items from Grid.","AurigoMasterworks","Done","Jun-26","01-Jun-2026","Product Engineering","0"
"1487028","Attachments/Documents>>Title field is not updating the value, on file upload","AurigoMasterworks","New","Jun-26","02-Jun-2026","Product Engineering","0"
"1487395","Contract Change Order Creation Fails Due to Data Type Conversion Error","AurigoMasterworks","New","Jun-26","02-Jun-2026","Performance","0"
"1488136","[Legacy] Item Posting : User is able to post item quantity greater than contract quantity even when setting is OFF","AurigoMasterworks","Done","Jun-26","03-Jun-2026","Product Engineering","0"
"1488223","[Feature]User is able to do Multiple Postings for the same remaining quantity in MOH","AurigoMasterworks","Done","Jun-26","03-Jun-2026","Product Engineering","0"
"1488944","[Legacy]Unable to reduce quantity of  subItem in Change Order.","AurigoMasterworks","Dev Completed","Jun-26","04-Jun-2026","Product Engineering","0"
"1489583","[Generic] Unable to upload document in MW when Leadtool site is not accessible.","AurigoMasterworks","New","Jun-26","05-Jun-2026","Product Engineering","0"
"1489693","Documents Import: Getting file already exist toast message, on uploading the file which is not present in the documents via import","AurigoMasterworks","New","Jun-26","07-Jun-2026","Product Engineering","0"
"1489694","Documents Import: File already exist validation is seen only after save button is clicked in the home level documents","AurigoMasterworks","New","Jun-26","07-Jun-2026","Product Engineering","0"
"1489695","Attachments: Rows get swapped on performing some abode/Docusign operations like cancel/resend signature","AurigoMasterworks","Done","Jun-26","07-Jun-2026","Product Engineering","0"
"1489727","User is unable to edit or view Change Order","AurigoMasterworks","Done","Jun-26","08-Jun-2026","Solution Engineering","1"
"1489764","[Feature]SubItem which is marked as Complete still available in MOH add Item Grid.","AurigoMasterworks","Done","Jun-26","08-Jun-2026","Product Engineering","0"
"1489802","[Generic]: Scratch build is failing","AurigoMasterworks","Done","Jun-26","08-Jun-2026","Product Engineering","0"
"1490378","[ADOT] DocuSign Integration: Values disappearing for Signed Copy column when clicked on Get Signing Status for Sent Documents","AurigoMasterworks","New","Jun-26","08-Jun-2026","Solution Engineering","1"
"1490380","[ADOT] DocuSign Integration: Incorrect Validation Message and Non-Functional “Get Signing Status” & “Get Signed Copy” Buttons","AurigoMasterworks","New","Jun-26","08-Jun-2026","Solution Engineering","1"
"1490981","[Feature]When there is only one subItem item description is appearing in payitem no instead of Sub Item description.","AurigoMasterworks","Done","Jun-26","10-Jun-2026","Product Engineering","0"
"1492075","[Generic]Completed Item added again through Change Order not Visible in Item Posting and MOH grid.","AurigoMasterworks","New","Jun-26","12-Jun-2026","Product Engineering","0"
"1494908","UI Issues in the ""Assign Funds -Projects"" views","AurigoMasterworks","Done","Jun-26","17-Jun-2026","Product Engineering","0"
"1494918","[COT]-->[Fund Availability v/s Project Requirement Report]---> UnAllocated amount column is displaying the empty value.","AurigoMasterworks","New","Jun-26","17-Jun-2026","Solution Engineering","1"
"1496431","[Legacy] Budget Estimate : Sub items are not getting updated when Item unit is changed to lumpsum","AurigoMasterworks","Approved","Jun-26","18-Jun-2026","Product Engineering","0"
"1496862","Annotations: Getting error message when user tries to edit/consolidate the AutoCAD files","AurigoMasterworks","New","Jun-26","19-Jun-2026","Product Engineering","0"
"1496922","The Session Timeout message is rendering with a transparent background","AurigoMasterworks","New","Jun-26","19-Jun-2026","Product Engineering","0"
"1497179","[Legacy] Program Forecast : Application error when navigating to program forecast for 2 level program","AurigoMasterworks","Done","Jun-26","22-Jun-2026","Product Engineering","0"
"1497836","FHWA: Adhoc reports - Sorting based on Actual Date not month Last modified Date","AurigoMasterworks","New","Jun-26","23-Jun-2026","Customer","1"
"1498231","Budget Estimate: listpage is broken","AurigoMasterworks","Done","Jun-26","24-Jun-2026","Product Engineering","0"
"1498254","Minutes of Meeting - Unable to save: Assigned To mandatory error in Action Items grid on Save","AurigoMasterworks","Done","Jun-26","24-Jun-2026","Product Engineering","0"
"1498263","Daily Progress Report: Save fails with ""If Others Please Specify is mandatory in Equipment grid"" — blocks DPR creation","AurigoMasterworks","Done","Jun-26","24-Jun-2026","Product Engineering","0"
"1498288","Schedule Page keeps loading with no results","AurigoMasterworks","New","Jun-26","24-Jun-2026","Sustenance Engineering","1"
